Geo,Year,TotEmp,RetEmp,SvcEmp
48201433504,2045,3098.945838,1528.266507,1457.693933
48201433505,2045,431.1994662,75.11815877,307.1085148
48201433506,2045,280.8707444,48.92977572,200.0415212
48201433507,2045,1050.349545,209.7314614,725.9368238
48201433601,2045,1711.132411,845.782757,691.6565601
48201433602,2045,2543.155698,884.6673945,1483.878498
48201440101,2045,5773.451016,1635.9478,3364.958492
48201440102,2045,2121.043184,219.4360656,646.9249462
48201450100,2045,447.3555904,171.1360105,244.0664239
48201450200,2045,5424.205035,1239.448292,3963.716701
48201450301,2045,2417.822034,814.6051968,1591.786217
48201450302,2045,4151.076408,1330.349017,2802.134769
48201450401,2045,1575.452258,330.8929152,1224.086769
48201450402,2045,9256.10536,1016.185551,8011.299737
48201450500,2045,25603.58336,689.9129048,24024.73362
48201450600,2045,2513.324571,966.1982319,1516.8435
48201450700,2045,1426.580206,440.8558171,854.9064304
48201450801,2045,1158.344838,276.8744629,788.1808433
48201450803,2045,1379.764499,330.6888208,938.4231456
48201450804,2045,811.6137875,194.0350182,552.4511242
48201450900,2045,18452.66483,2667.665991,14292.20527
48201451003,2045,478.9169732,144.094034,329.1917716
48201451004,2045,767.361835,248.3654612,510.8940226
48201451005,2045,620.6237018,185.86582,427.9790861
48201451006,2045,2087.527855,624.827919,1439.374984
48201451100,2045,1256.411774,255.216223,837.4671131
48201451200,2045,1684.314655,258.0022287,1362.057413
48201451301,2045,1541.876519,687.0254764,766.4243679
48201451302,2045,1585.080549,690.347721,803.5307974
48201451401,2045,2012.610258,277.4294619,1710.792835
48201451404,2045,1112.09713,186.3752604,912.9052007
48201451405,2045,403.1694197,88.95830527,275.5470261
48201451406,2045,713.6989416,156.8045822,488.2968439
48201451407,2045,187.2777786,41.20303226,128.0789142
48201451501,2045,6112.508409,3498.280114,2588.843777
48201451502,2045,3652.940908,2057.866303,1566.333506
48201451603,2045,1701.232678,390.1605988,1151.01565
48201451604,2045,2484.135258,492.9475398,1741.878307
48201451605,2045,563.4088886,217.0169974,246.6209673
48201451606,2045,2104.637805,838.8645396,877.1250598
48201451700,2045,2142.34507,1521.766177,587.0979379
48201451800,2045,3128.288905,2482.544159,394.0482268
48201451902,2045,2792.381106,231.5682256,2025.132205
48201451903,2045,143.172025,37.82898441,60.48453492
48201451904,2045,527.5268276,118.7194094,345.5527949
48201452001,2045,740.8592883,267.3689396,418.8375125
48201452002,2045,1760.967901,986.0425917,727.1637925
48201452101,2045,4487.619966,1838.075031,2212.595458
48201452102,2045,340.4968325,133.5666023,202.1375942
48201452103,2045,4114.304919,548.0712047,3437.033706
48201452202,2045,10220.89165,3307.690194,6153.445071
48201452203,2045,13319.72968,1916.59265,10381.13234
48201452204,2045,9230.399508,1837.132156,6633.359654
48201452300,2045,12299.86021,2698.69993,9462.230164
48201452401,2045,1313.326118,465.9105386,779.5741732
48201452402,2045,1338.999553,636.8735015,649.9401902
48201452501,2045,2271.731738,432.0597414,1722.748399
48201452502,2045,391.4845018,148.4536032,229.5680195
48201452601,2045,1050.157241,545.413697,482.0019657
48201452602,2045,1269.693802,388.0684819,837.1989405
48201452701,2045,659.1633512,196.8423612,437.0769069
48201452702,2045,721.7443828,174.9610881,527.4600896
48201452703,2045,1673.972052,953.4086772,697.0053367
48201452801,2045,464.6624048,168.8353253,239.9756374
48201452802,2045,615.4458809,239.9095676,147.4797083
48201452900,2045,497.1782257,159.2057792,282.8616636
48201453001,2045,366.7779803,252.0648388,107.7876467
48201453002,2045,1464.910817,658.2293157,691.3953091
48201453100,2045,1847.865914,1026.834386,815.8399995
48201453201,2045,1079.616367,678.4191996,368.3942519
48201453202,2045,2268.932618,1245.855527,935.4439183
48201453300,2045,6291.447636,1411.028654,3086.971845
48201453401,2045,753.0698944,433.2110185,265.4483292
48201453403,2045,334.8977919,145.8780991,179.8005769
48201453404,2045,1129.094097,274.1262582,511.0353399
48201453405,2045,1259.661239,304.3553449,568.9737508
48201453501,2045,762.2558651,410.4309406,277.3654568
48201453502,2045,641.652359,196.0039554,421.5555109
48201453601,2045,407.410965,207.454734,180.6364831
48201453603,2045,1260.187692,337.5682819,691.7140141
48201453604,2045,818.4621095,205.7893245,375.622546
48201453701,2045,595.1569034,191.0909482,339.7959129
48201453702,2045,823.8777635,199.8728864,592.0748507
48201453800,2045,367.6001122,116.0927015,208.8123042
48201453901,2045,997.3727,475.5598115,465.9753391
48201453902,2045,283.9888556,102.9439759,157.3784321
48201454000,2045,1238.109189,630.9574514,544.926692
48201454100,2045,1437.31536,478.987219,929.1289156
48201454200,2045,259.7589676,92.53099144,151.4522497
48201454302,2045,842.8592103,325.1793864,465.8690199
48201454303,2045,753.7440023,169.7595368,568.7532815
